"000:00:00.000","Info","2001-06-28 02:44:27","Service 'ymaze' : Execution start"
"000:00:00.000","Info","Subject Identification","13  14"
"000:00:00.000","Info","Apparatus","Zantiks Tank"
"000:00:00.000","Info","Unit ID","AA5B40"
"000:00:30.497","Info","Arena",1,"Enter_Zone",4
"000:00:30.497","Info","Arena",2,"Enter_Zone",1
"000:00:30.529","Info","Arena",1,"Exit_Zone",4
"000:00:30.529","Info","Arena",1,"Enter_Zone",1
"000:00:32.696","Info","Arena",1,"Exit_Zone",1
"000:00:32.696","Info","Arena",1,"Enter_Zone",4
"000:00:33.096","Info","Arena",1,"Exit_Zone",4
"000:00:33.096","Info","Arena",1,"Enter_Zone",3
"000:00:36.061","Info","Arena",2,"Exit_Zone",1
"000:00:36.061","Info","Arena",2,"Enter_Zone",4
"000:00:37.095","Info","Arena",2,"Exit_Zone",4
"000:00:37.095","Info","Arena",2,"Enter_Zone",2
"000:00:40.495","Info","Arena",2,"Exit_Zone",2
"000:00:40.495","Info","Arena",2,"Enter_Zone",4
"000:00:40.727","Info","Arena",2,"Exit_Zone",4
"000:00:40.727","Info","Arena",2,"Enter_Zone",3
"000:00:47.192","Info","Arena",2,"Exit_Zone",3
"000:00:47.192","Info","Arena",2,"Enter_Zone",4
"000:00:47.592","Info","Arena",2,"Exit_Zone",4
"000:00:47.592","Info","Arena",2,"Enter_Zone",1
"000:00:53.258","Info","Arena",2,"Exit_Zone",1
"000:00:53.258","Info","Arena",2,"Enter_Zone",4
"000:00:53.591","Info","Arena",2,"Exit_Zone",4
"000:00:53.591","Info","Arena",2,"Enter_Zone",3
"000:00:56.795","Info","Arena",2,"Exit_Zone",3
"000:00:56.795","Info","Arena",2,"Enter_Zone",4
"000:00:57.091","Info","Arena",2,"Exit_Zone",4
"000:00:57.091","Info","Arena",2,"Enter_Zone",1
"000:00:57.223","Info","Arena",1,"Exit_Zone",3
"000:00:57.223","Info","Arena",1,"Enter_Zone",4
"000:00:58.357","Info","Arena",1,"Exit_Zone",4
"000:00:58.357","Info","Arena",1,"Enter_Zone",1
"000:01:00.126","Info","Arena",2,"Exit_Zone",1
"000:01:00.126","Info","Arena",2,"Enter_Zone",4
"000:01:00.691","Info","Arena",2,"Exit_Zone",4
"000:01:00.691","Info","Arena",2,"Enter_Zone",3
"000:01:03.822","Info","Arena",2,"Exit_Zone",3
"000:01:03.822","Info","Arena",2,"Enter_Zone",4
"000:01:04.124","Info","Arena",2,"Exit_Zone",4
"000:01:04.124","Info","Arena",2,"Enter_Zone",1
"000:01:07.921","Info","Arena",2,"Exit_Zone",1
"000:01:07.921","Info","Arena",2,"Enter_Zone",4
"000:01:08.421","Info","Arena",2,"Exit_Zone",4
"000:01:08.421","Info","Arena",2,"Enter_Zone",2
"000:01:10.489","Info","Arena",1,"Exit_Zone",1
"000:01:10.489","Info","Arena",1,"Enter_Zone",4
"000:01:11.221","Info","Arena",1,"Exit_Zone",4
"000:01:11.221","Info","Arena",1,"Enter_Zone",3
"000:01:11.688","Info","Arena",2,"Exit_Zone",2
"000:01:11.688","Info","Arena",2,"Enter_Zone",4
"000:01:12.291","Info","Arena",2,"Exit_Zone",4
"000:01:12.291","Info","Arena",2,"Enter_Zone",1
"000:01:14.920","Info","Arena",2,"Exit_Zone",1
"000:01:14.920","Info","Arena",2,"Enter_Zone",4
"000:01:15.253","Info","Arena",2,"Exit_Zone",4
"000:01:15.253","Info","Arena",2,"Enter_Zone",3
"000:01:19.052","Info","Arena",2,"Exit_Zone",3
"000:01:19.052","Info","Arena",2,"Enter_Zone",4
"000:01:19.852","Info","Arena",2,"Exit_Zone",4
"000:01:19.852","Info","Arena",2,"Enter_Zone",1
"000:01:21.585","Info","Arena",2,"Exit_Zone",1
"000:01:21.585","Info","Arena",2,"Enter_Zone",4
"000:01:21.852","Info","Arena",2,"Exit_Zone",4
"000:01:21.852","Info","Arena",2,"Enter_Zone",2
"000:01:27.584","Info","Arena",2,"Exit_Zone",2
"000:01:27.584","Info","Arena",2,"Enter_Zone",4
"000:01:27.885","Info","Arena",2,"Exit_Zone",4
"000:01:27.885","Info","Arena",2,"Enter_Zone",3
"000:01:30.850","Info","Arena",2,"Exit_Zone",3
"000:01:30.850","Info","Arena",2,"Enter_Zone",4
"000:01:31.152","Info","Arena",2,"Exit_Zone",4
"000:01:31.152","Info","Arena",2,"Enter_Zone",2
"000:01:31.350","Info","Arena",2,"Exit_Zone",2
"000:01:31.350","Info","Arena",2,"Enter_Zone",4
"000:01:31.583","Info","Arena",2,"Exit_Zone",4
"000:01:31.583","Info","Arena",2,"Enter_Zone",3
"000:01:33.749","Info","Arena",2,"Exit_Zone",3
"000:01:33.749","Info","Arena",2,"Enter_Zone",4
"000:01:34.119","Info","Arena",2,"Exit_Zone",4
"000:01:34.119","Info","Arena",2,"Enter_Zone",2
"000:01:35.016","Info","Arena",2,"Exit_Zone",2
"000:01:35.016","Info","Arena",2,"Enter_Zone",4
"000:01:35.350","Info","Arena",2,"Exit_Zone",4
"000:01:35.350","Info","Arena",2,"Enter_Zone",3
"000:01:39.215","Info","Arena",2,"Exit_Zone",3
"000:01:39.215","Info","Arena",2,"Enter_Zone",4
"000:01:39.715","Info","Arena",2,"Exit_Zone",4
"000:01:39.715","Info","Arena",2,"Enter_Zone",2
"000:01:47.347","Info","Arena",1,"Exit_Zone",3
"000:01:47.347","Info","Arena",1,"Enter_Zone",4
"000:01:47.981","Info","Arena",1,"Exit_Zone",4
"000:01:47.981","Info","Arena",1,"Enter_Zone",1
"000:01:48.213","Info","Arena",2,"Exit_Zone",2
"000:01:48.213","Info","Arena",2,"Enter_Zone",4
"000:01:49.081","Info","Arena",2,"Exit_Zone",4
"000:01:49.081","Info","Arena",2,"Enter_Zone",1
"000:01:51.782","Info","Arena",2,"Exit_Zone",1
"000:01:51.782","Info","Arena",2,"Enter_Zone",4
"000:01:52.579","Info","Arena",2,"Exit_Zone",4
"000:01:52.579","Info","Arena",2,"Enter_Zone",2
"000:01:54.745","Info","Arena",1,"Exit_Zone",1
"000:01:54.745","Info","Arena",1,"Enter_Zone",4
"000:01:55.045","Info","Arena",1,"Exit_Zone",4
"000:01:55.045","Info","Arena",1,"Enter_Zone",3
"000:01:56.045","Info","Arena",2,"Exit_Zone",2
"000:01:56.045","Info","Arena",2,"Enter_Zone",4
"000:01:56.645","Info","Arena",2,"Exit_Zone",4
"000:01:56.645","Info","Arena",2,"Enter_Zone",1
"000:01:59.447","Info","Arena",2,"Exit_Zone",1
"000:01:59.447","Info","Arena",2,"Enter_Zone",4
"000:01:59.844","Info","Arena",2,"Exit_Zone",4
"000:01:59.844","Info","Arena",2,"Enter_Zone",3
"000:02:01.281","Info","Arena",1,"Exit_Zone",3
"000:02:01.281","Info","Arena",1,"Enter_Zone",4
"000:02:01.946","Info","Arena",1,"Exit_Zone",4
"000:02:01.946","Info","Arena",1,"Enter_Zone",3
"000:02:02.977","Info","Arena",2,"Exit_Zone",3
"000:02:02.977","Info","Arena",2,"Enter_Zone",4
"000:02:03.410","Info","Arena",2,"Exit_Zone",4
"000:02:03.410","Info","Arena",2,"Enter_Zone",2
"000:02:05.343","Info","Arena",2,"Exit_Zone",2
"000:02:05.343","Info","Arena",2,"Enter_Zone",4
"000:02:06.112","Info","Arena",2,"Exit_Zone",4
"000:02:06.112","Info","Arena",2,"Enter_Zone",1
"000:02:09.376","Info","Arena",2,"Exit_Zone",1
"000:02:09.376","Info","Arena",2,"Enter_Zone",4
"000:02:09.909","Info","Arena",2,"Exit_Zone",4
"000:02:09.909","Info","Arena",2,"Enter_Zone",3
"000:02:11.445","Info","Arena",1,"Exit_Zone",3
"000:02:11.445","Info","Arena",1,"Enter_Zone",4
"000:02:11.742","Info","Arena",1,"Exit_Zone",4
"000:02:11.742","Info","Arena",1,"Enter_Zone",3
"000:02:14.708","Info","Arena",2,"Exit_Zone",3
"000:02:14.708","Info","Arena",2,"Enter_Zone",4
"000:02:15.341","Info","Arena",2,"Exit_Zone",4
"000:02:15.341","Info","Arena",2,"Enter_Zone",1
"000:02:18.207","Info","Arena",2,"Exit_Zone",1
"000:02:18.207","Info","Arena",2,"Enter_Zone",4
"000:02:18.807","Info","Arena",2,"Exit_Zone",4
"000:02:18.807","Info","Arena",2,"Enter_Zone",2
"000:02:22.640","Info","Arena",2,"Exit_Zone",2
"000:02:22.640","Info","Arena",2,"Enter_Zone",4
"000:02:23.109","Info","Arena",2,"Exit_Zone",4
"000:02:23.109","Info","Arena",2,"Enter_Zone",3
"000:02:26.806","Info","Arena",2,"Exit_Zone",3
"000:02:26.806","Info","Arena",2,"Enter_Zone",4
"000:02:27.539","Info","Arena",2,"Exit_Zone",4
"000:02:27.539","Info","Arena",2,"Enter_Zone",1
"000:02:28.941","Info","Arena",2,"Exit_Zone",1
"000:02:28.941","Info","Arena",2,"Enter_Zone",4
"000:02:29.109","Info","Arena",2,"Exit_Zone",4
"000:02:29.109","Info","Arena",2,"Enter_Zone",3
"000:02:29.305","Info","Arena",1,"Exit_Zone",3
"000:02:29.305","Info","Arena",1,"Enter_Zone",4
"000:02:29.639","Info","Arena",1,"Exit_Zone",4
"000:02:29.639","Info","Arena",1,"Enter_Zone",1
"000:02:37.106","Info","Arena",1,"Exit_Zone",1
"000:02:37.106","Info","Arena",1,"Enter_Zone",4
"000:02:37.504","Info","Arena",1,"Exit_Zone",4
"000:02:37.504","Info","Arena",1,"Enter_Zone",3
"000:02:46.368","Info","Arena",1,"Exit_Zone",3
"000:02:46.368","Info","Arena",1,"Enter_Zone",4
"000:02:46.670","Info","Arena",1,"Exit_Zone",4
"000:02:46.670","Info","Arena",1,"Enter_Zone",1
"000:02:49.669","Info","Arena",1,"Exit_Zone",1
"000:02:49.669","Info","Arena",1,"Enter_Zone",4
"000:02:50.201","Info","Arena",1,"Exit_Zone",4
"000:02:50.201","Info","Arena",1,"Enter_Zone",3
"000:02:52.801","Info","Arena",1,"Exit_Zone",3
"000:02:52.801","Info","Arena",1,"Enter_Zone",4
"000:02:53.401","Info","Arena",1,"Exit_Zone",4
"000:02:53.401","Info","Arena",1,"Enter_Zone",2
"000:02:54.134","Info","Arena",2,"Exit_Zone",3
"000:02:54.134","Info","Arena",2,"Enter_Zone",4
"000:02:54.534","Info","Arena",2,"Exit_Zone",4
"000:02:54.534","Info","Arena",2,"Enter_Zone",1
"000:02:54.868","Info","Arena",1,"Exit_Zone",2
"000:02:54.868","Info","Arena",1,"Enter_Zone",4
"000:02:55.233","Info","Arena",1,"Exit_Zone",4
"000:02:55.233","Info","Arena",1,"Enter_Zone",3
"000:03:07.498","Info","Arena",2,"Exit_Zone",1
"000:03:07.498","Info","Arena",2,"Enter_Zone",4
"000:03:07.831","Info","Arena",2,"Exit_Zone",4
"000:03:07.831","Info","Arena",2,"Enter_Zone",3
"000:03:11.065","Info","Arena",2,"Exit_Zone",3
"000:03:11.065","Info","Arena",2,"Enter_Zone",4
"000:03:11.665","Info","Arena",2,"Exit_Zone",4
"000:03:11.665","Info","Arena",2,"Enter_Zone",2
"000:03:11.964","Info","Arena",1,"Exit_Zone",3
"000:03:11.964","Info","Arena",1,"Enter_Zone",4
"000:03:12.363","Info","Arena",1,"Exit_Zone",4
"000:03:12.363","Info","Arena",1,"Enter_Zone",1
"000:03:13.896","Info","Arena",1,"Exit_Zone",1
"000:03:13.896","Info","Arena",1,"Enter_Zone",4
"000:03:14.396","Info","Arena",1,"Exit_Zone",4
"000:03:14.396","Info","Arena",1,"Enter_Zone",3
"000:03:16.163","Info","Arena",2,"Exit_Zone",2
"000:03:16.163","Info","Arena",2,"Enter_Zone",4
"000:03:16.432","Info","Arena",2,"Exit_Zone",4
